"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-09T09:00:00","2000-04-09","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-10T09:00:00","2000-04-10","6.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-11T09:00:00","2000-04-11","5.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-12T09:00:00","2000-04-12","4.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-13T09:00:00","2000-04-13","1.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-14T09:00:00","2000-04-14","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-15T09:00:00","2000-04-15","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-16T09:00:00","2000-04-16","1.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-17T09:00:00","2000-04-17","3.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-18T09:00:00","2000-04-18","0.6","Incomplete","Good",""
