"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-12T09:00:00","2000-03-12","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-13T09:00:00","2000-03-13","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-14T09:00:00","2000-03-14","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-15T09:00:00","2000-03-15","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-16T09:00:00","2000-03-16","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-17T09:00:00","2000-03-17","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-18T09:00:00","2000-03-18","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-19T09:00:00","2000-03-19","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-20T09:00:00","2000-03-20","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-21T09:00:00","2000-03-21","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-22T09:00:00","2000-03-22","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-23T09:00:00","2000-03-23","3.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-24T09:00:00","2000-03-24","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-25T09:00:00","2000-03-25","5.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-26T09:00:00","2000-03-26","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-27T09:00:00","2000-03-27","0.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-28T09:00:00","2000-03-28","0.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-29T09:00:00","2000-03-29","0.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-30T09:00:00","2000-03-30","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-31T09:00:00","2000-03-31","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-04-01T09:00:00","2000-04-01","2.4","Incomplete","Good",""
