Easting,Northing,Site_ID,Stdy_Start,Stdy_Fin,Site_selection,Stdy_Method,Erosion_Rate,Pathway,Reference,Link
351500,401500,962,NA,22/04/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
356500,401500,963,NA,23/04/1996,3,Volumetric survey,NA,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
436500,416500,964,NA,20/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
446500,436500,965,NA,19/06/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
446500,476500,966,NA,20/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
451500,411500,967,NA,20/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
451500,436500,968,NA,20/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
456500,436500,969,NA,19/06/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
456500,451500,970,NA,17/06/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
451500,486500,971,NA,18/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
456500,486500,972,NA,18/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
466500,471500,973,NA,11/04/1996,3,Volumetric survey,0.05838,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
476500,436500,974,NA,21/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
471500,451500,975,NA,17/06/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
471500,461500,976,NA,18/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
471500,466500,977,NA,18/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
476500,466500,978,NA,19/06/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
476500,461500,979,NA,01/08/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
481500,431500,980,NA,19/06/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
481500,446500,981,NA,15/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
486500,441500,982,NA,17/06/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
486500,446500,983,NA,15/03/1996,3,Volumetric survey,0.1796875,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
481500,456500,984,NA,31/07/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
486500,451500,985,NA,15/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
486500,456500,986,NA,17/06/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
496500,431500,987,NA,19/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
496500,436500,988,NA,20/06/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
491500,441500,989,NA,25/07/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
491500,446500,990,NA,15/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
491500,451500,991,NA,15/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
491500,456500,992,NA,10/04/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
496500,451500,993,NA,10/04/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
496500,456500,994,NA,10/04/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
491500,476500,995,NA,11/04/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
356500,386500,996,NA,23/04/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
351500,391500,997,NA,23/04/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
356500,396500,998,NA,23/04/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
376500,311500,999,NA,03/04/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
376500,316500,1000,NA,03/04/1996,3,Volumetric survey,0.01125,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
406500,306500,1001,NA,02/04/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
406500,321500,1002,NA,29/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
411500,301500,1003,NA,02/04/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
411500,321500,1004,NA,29/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
426500,341500,1005,NA,02/05/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
436500,346500,1006,NA,02/05/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
436500,381500,1007,NA,18/06/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
441500,321500,1008,NA,28/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
441500,326500,1009,NA,28/03/1996,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
